id,sentence,security,reliability,NFR_boolean
comments.json_2881,Has a weight change,0,0,0
comments.json_2882,has rh negative blood type,0,0,0
comments.json_2883,has preexisting conditions,0,0,0
comments.json_2884,Constructor for a  Flag Value that takes a name and id .,0,0,0
comments.json_2885,Custom replacement method for the un -overridable value Of method . Parses non-case sensitive and can use either ID or Name as needed.,0,0,0
comments.json_2886,Returns the  ID of the flag .,0,0,0
comments.json_2887,Returns the string value of the flag .,0,0,0
comments.json_2888,Male or  Female .  Not specified is provided as well   for incomplete forms or patient 's discretion .,0,0,0
comments.json_2889,Meal Type .java Version 1 2/21/2015 Copyright notice: none All of the different types of meals that can be entered into the food diary.,0,0,0
comments.json_2890,Meal was eaten for breakfast,0,0,0
comments.json_2891,Meal was eaten for lunch,0,0,0
comments.json_2892,Meal was eaten as a snack,0,0,0
comments.json_2893,Meal was eaten for dinner,0,0,0
comments.json_2894,Sets the name of the meal,0,0,0
comments.json_2895,Returns the name of the meal,0,0,0
comments.json_2896,Returns the name of the meal,0,0,0
comments.json_2897,Tries to parse a string into one of the 4 valid meal types . Throws an illegalargumentexception if the string is not one of the given meal types,0,0,0
comments.json_2898,Every prescription that should be alerted for emergency reports - in the future   this should be abstracted out to a database table so it can be changed at runtime.,0,0,0
comments.json_2899,The i Trust user roles : Patient   ER   HCP   UAP   LT   PHA   Administrator and  Tester . Consult the requirements for the contextual meanings of these individual choices.,0,0,0
comments.json_2900,PATIENT,0,0,0
comments.json_2901,ER,0,0,0
comments.json_2902,HCP,0,0,0
comments.json_2903,UAP,0,0,0
comments.json_2904,LT,0,0,0
comments.json_2905,ADMIN,0,0,0
comments.json_2906,PHA,0,0,0
comments.json_2907,TESTER,0,0,0
comments.json_2908,Role,0,0,0
comments.json_2909,get DB Table,0,0,0
comments.json_2910,get User Roles String,0,0,0
comments.json_2911,get Mid First Digit,0,0,0
comments.json_2912,parse,0,0,0
comments.json_2913,Sleep Type .java  Version 1 4/6/2015 Copyright notice : none The types of sleep a patient can log.,0,0,0
comments.json_2914,Sets the name of the sleep            the name of the sleep,0,0,0
comments.json_2915,Returns the name of the sleep,0,0,0
comments.json_2916,Returns the name of the sleep,0,0,0
comments.json_2917,Tries to parse a string into one of the 2 valid sleep types . Throws an IllegalArgumentException if the string is not one of the given sleep types            the name of the sleep,0,0,0
comments.json_2918,Sorting direction .  Used to dynamically build  SQL queries .,0,0,0
comments.json_2919,All of our wonderful states .,0,0,0
comments.json_2920,Just to show that this is intentional,0,0,0
comments.json_2921,All of the possible transaction types   in no particular order   used in producing the operational profile . TransactionCode -- identification code Description -- basic description of the event ActionPhrase -- a patient-centered English sentence describing the action (used in activity feeds) PatientViewable -- boolean for if the action will be displayed in the patient activity feed,0,0,0
comments.json_2922,LOGIN _ FAILURE,0,0,0
comments.json_2923,HOME _ VIEW,0,0,0
comments.json_2924,UNCAUGHT _ EXCEPTION,0,0,0
comments.json_2925,GLOBAL _ PREFERENCES _ VIEW,0,0,0
comments.json_2926,GLOBAL _ PREFERENCES _ EDIT,0,0,0
comments.json_2927,USER _ PREFERENCES _ VIEW,0,0,0
comments.json_2928,USER _ PREFERENCES _ EDIT,0,0,0
comments.json_2929,PATIENT _ CREATE,0,0,0
comments.json_2930,PATIENT _ DISABLE,0,0,0
comments.json_2931,PATIENT _ DEACTIVATE,0,0,0
comments.json_2932,PATIENT _ ACTIVATE,0,0,0
comments.json_2933,LHCP _ CREATE,0,0,0
comments.json_2934,LHCP _ EDIT,0,0,0
comments.json_2935,LHCP _ DISABLE,0,0,0
comments.json_2936,ER _ CREATE,0,0,0
comments.json_2937,ER _ EDIT,0,0,0
comments.json_2938,ER _ DISABLE,0,0,0
comments.json_2939,PHA _ CREATE,0,0,0
comments.json_2940,PHA _ EDIT,0,0,0
comments.json_2941,PHA _ DISABLE,0,0,0
comments.json_2942,LHCP _ ASSIGN _ HOSPITAL,0,0,0
comments.json_2943,LHCP _ REMOVE _ HOSPITAL,0,0,0
comments.json_2944,LT _ ASSIGN _ HOSPITAL,0,0,0
comments.json_2945,LT _ REMOVE _ HOSPITAL,0,0,0
comments.json_2946,UAP _ CREATE,0,0,0
comments.json_2947,UAP _ EDIT,0,0,0
comments.json_2948,UAP _ DISABLE,0,0,0
comments.json_2949,PERSONNEL _ VIEW,0,0,0
comments.json_2950,LT _ CREATE,0,0,0
comments.json_2951,LT _ EDIT,0,0,0
comments.json_2952,LT _ DISABLE,0,0,0
comments.json_2953,LOGIN _ SUCCESS,0,0,0
comments.json_2954,LOGOUT,0,0,0
comments.json_2955,LOGOUT _ INACTIVE,0,0,0
comments.json_2956,PASSWORD _ RESET,0,0,0
comments.json_2957,DEMOGRAPHICS _ VIEW,0,0,0
comments.json_2958,DEMOGRAPHICS _ EDIT,0,0,0
comments.json_2959,Set to false as per the requirements page for  UC 43 as it is not supposed to be shown for  LHCP or  DLHCP,0,0,0
comments.json_2960,PATIENT _ PHOTO _ UPLOAD,0,0,0
comments.json_2961,PATIENT _ PHOTO _ REMOVE,0,0,0
comments.json_2962,DEPEND _ DEMOGRAPHICS _ EDIT,0,0,0
comments.json_2963,LHCP _ VIEW,0,0,0
comments.json_2964,LHCP _ DECLARE _ DLHCP,0,0,0
comments.json_2965,LHCP _ UNDECLARE _ DLHCP,0,0,0
comments.json_2966,ACCESS _ LOG _ VIEW,0,0,0
comments.json_2967,MEDICAL _ RECORD _ VIEW,0,0,0
comments.json_2968,PATIENT _ HEALTH _ INFORMATION _ VIEW,0,0,0
comments.json_2969,PATIENT _ HEALTH _ INFORMATION _ EDIT,0,0,0
comments.json_2970,BASIC _ HEALTH _ CHARTS _ VIEW,0,0,0
comments.json_2971,OFFICE _ VISIT _ CREATE,0,0,0
comments.json_2972,OFFICE _ VISIT _ VIEW,0,0,0
comments.json_2973,OFFICE _ VISIT _ EDIT,0,0,0
comments.json_2974,PRESCRIPTION _ ADD,0,0,0
comments.json_2975,PRESCRIPTION _ EDIT,0,0,0
comments.json_2976,PRESCRIPTION _ REMOVE,0,0,0
comments.json_2977,LAB _ PROCEDURE _ ADD,0,0,0
comments.json_2978,LAB _ PROCEDURE _ EDIT,0,0,0
comments.json_2979,LAB _ PROCEDURE _ REMOVE,0,0,0
comments.json_2980,DIAGNOSIS _ ADD,0,0,0
comments.json_2981,DIAGNOSIS _ REMOVE,0,0,0
comments.json_2982,DIAGNOSIS _ URL _ EDIT,0,0,0
comments.json_2983,PROCEDURE _ ADD,0,0,0
comments.json_2984,PROCEDURE _ EDIT,0,0,0
comments.json_2985,PROCEDURE _ REMOVE,0,0,0
comments.json_2986,IMMUNIZATION _ ADD,0,0,0
comments.json_2987,IMMUNIZATION _ REMOVE,0,0,0
comments.json_2988,OFFICE _ VISIT _ BILLED,0,0,0
comments.json_2989,OPERATIONAL _ PROFILE _ VIEW,0,0,0
comments.json_2990,HEALTH _ REPRESENTATIVE _ DECLARE,0,0,0
comments.json_2991,HEALTH _ REPRESENTATIVE _ UNDECLARE,0,0,0
comments.json_2992,MEDICAL _ PROCEDURE _ CODE _ ADD,0,0,0
